latitude,longitude,cluster_id,ttm_avg_rate_business,avg_rating,num_reviews,total_amenities,amenity_premium_index,amenity_utility_index
33.5755,-7.6387,1,68.00000000000001,4.917142857142856,4.499809670330265,41,2.0031162339597786,22
38.3338,26.3913,1,35.400000000000006,4.835714285714286,5.209486152841421,49,7.003942959692694,21
51.4999,-0.2171,1,227.20000000000002,4.804285714285714,3.784189633918261,46,0.0028544055598001,18
33.3888,126.2261,3,195.09999999999997,4.920000000000001,5.0238805208462765,71,14.016509877934785,24
55.9379,-3.2812,1,200.80000000000007,4.948571428571428,5.501258210544727,26,0.000994782896215,15
3.1512,101.67,3,38.800000000000004,4.811428571428571,3.828641396489095,54,12.00458903944978,18
27.2586,33.828,1,22.099999999999998,4.632857142857144,2.772588722239781,43,13.003240924178728,14
21.0492,-86.7811,2,117.80000000000001,4.688571428571429,5.613128106388071,38,11.002512869058396,14
41.0493,29.0018,1,62.49999999999999,4.825714285714286,4.962844630259907,36,2.0017818172674104,12
-25.8461,28.2732,5,65.9,4.764285714285714,2.833213344056216,49,2.0035365144149937,24
36.8445,10.1485,1,45.2,4.798571428571429,4.23410650459726,40,2.003153344777548,19
-34.0379,24.9267,5,81.69999999999997,4.795714285714285,1.9459101490553128,37,5.002454865333949,17
-33.966,25.5807,5,93.40000000000003,4.788571428571429,3.1354942159291497,30,5.001606014043289,14
45.478,-75.5272,2,52.60000000000003,4.982857142857143,5.187385805840755,64,4.0067443631458195,24
18.5025,-68.3821,2,288.2,4.821428571428572,4.406719247264253,31,13.001504772943878,16
25.0306,121.5318,3,172.5,4.87,4.820281565605037,40,2.001949732113597,17
-0.1957,-78.4941,4,33.099999999999994,4.7871428571428565,3.091042453358316,36,4.00203508839614,12
10.7625,106.6986,3,31.300000000000004,4.84857142857143,5.081404364984463,29,7.001563944759851,16
-33.4453,-70.6452,4,21.7,4.817142857142857,3.5263605246161616,45,12.002940677461913,18
41.8801,12.5201,1,115.50000000000004,4.855714285714286,4.653960350157523,47,2.0026119696164235,18
37.0059,27.268,1,53.69999999999998,4.957142857142857,3.258096538021482,52,7.003722377693792,20
-33.4244,-70.5879,4,115.40000000000003,4.8342857142857145,3.6635616461296463,16,2.0005949863083936,8
50.1558,8.6506,1,59.89999999999999,4.971428571428571,4.060443010546419,57,2.0050370139893476,21
18.7971,98.9701,3,68.10000000000001,4.774285714285715,4.23410650459726,7,2.0002260470938156,4
38.7181,-9.1274,1,134.59999999999994,4.904285714285714,5.468060141135132,47,5.004002242912566,20
15.8891,108.33,3,23.39999999999999,4.791428571428571,3.58351893845611,57,3.014713005966683,17
42.3444,-71.0763,2,244.39999999999992,4.782857142857142,5.220355825078324,24,0.0008363162995485,12
47.3773,8.5397,1,860.7000000000003,4.918571428571428,4.605170185988092,25,4.000949473045918,14
32.08,34.7809,1,98.59999999999997,4.831428571428572,3.688879454113936,13,2.0003940007534444,9
-41.3144,174.8236,0,123.19999999999999,4.681428571428572,3.828641396489095,43,0.0029872765941049,14
31.5129,-9.7683,1,73.00000000000003,4.825714285714286,4.343805421853684,41,11.00412075256085,16
31.7742,35.2307,1,120.19999999999995,4.902857142857143,5.159055299214529,29,0.0012445210775236,18
-23.561,-46.6729,4,24.700000000000003,4.998571428571429,4.465908118654584,24,2.001076273545635,12
29.965,-90.0519,2,123.80000000000001,4.708571428571429,4.543294782270004,38,0.0021197815970604,15
38.282,26.3743,1,216.19999999999993,4.9071428571428575,3.784189633918261,50,8.00350149507682,21
33.5548,-7.6325,1,81.49999999999997,4.909999999999999,3.4011973816621555,46,2.002755047704896,18
25.7188,-80.2571,2,689.3999999999999,4.862857142857144,3.784189633918261,34,2.001985069559164,21
40.9885,29.0242,1,169.00000000000006,4.98,4.356708826689592,45,2.0046922964772675,23
35.7723,-5.7909,1,79.80000000000003,4.8342857142857145,5.099866427824199,45,2.0034352289208197,18
30.0669,31.3549,1,41.39999999999999,4.684285714285714,3.688879454113936,31,2.0018933054451824,14
36.8486,30.769,1,195.30000000000004,4.711428571428572,2.5649493574615367,49,5.003675393535316,20
-33.7136,150.3074,0,109.30000000000001,4.9471428571428575,5.198497031265826,44,5.002472490302805,19
12.8703,100.8974,3,27.6,4.775714285714286,2.4849066497880004,14,6.003124705749198,4
36.803,10.1745,1,55.599999999999994,4.312857142857142,2.70805020110221,15,0.0006680995885717,9
42.3819,-71.0787,2,82.00000000000003,4.957142857142857,1.3862943611198906,43,0.0020214930168443,17
14.6254,120.9627,3,18.200000000000003,4.874285714285714,4.897839799950911,18,2.0010236794111917,9
-34.2083,24.835,5,145.99999999999997,4.894285714285715,4.262679877041316,67,8.006550614205016,23
14.7391,-17.4715,1,48.1,4.875714285714286,3.4339872044851463,32,2.001809258363639,15
-33.9589,25.6129,5,24.000000000000007,4.827142857142858,3.6375861597263857,48,5.00431133675922,18
-12.0877,-77.0288,4,25.89999999999999,4.827142857142857,2.995732273553991,30,2.00148036492118,12
28.4581,-81.3334,2,96.70000000000003,4.721428571428572,5.075173815233827,26,0.0008514250116156,17
-13.5091,-71.9691,4,13.1,4.577142857142857,3.828641396489095,22,0.001088802597761,15
-13.519,-71.9764,4,21.200000000000003,4.837142857142856,5.5053315359323625,24,0.000907222363942,15
43.2453,76.9362,3,54.7,4.815714285714286,4.836281906951478,42,2.0020723052702043,18
35.0091,135.7559,3,326.8,4.8500000000000005,4.912654885736052,41,0.0021640062463969,19
37.9873,23.747,1,53.3,4.042857142857143,2.079441541679836,29,2.0010778028117344,13
43.2609,76.9345,3,44.1,4.721428571428571,1.6094379124341005,36,0.002119284462471,15
37.7404,-122.413,2,213.59999999999997,4.95,5.940171252720432,54,0.0040209471366247,19
-1.267,36.8052,5,75.39999999999999,4.947142857142857,4.663439094112067,36,2.0015818631519804,18
41.0434,29.0031,1,77.19999999999999,4.265714285714286,3.258096538021482,15,0.0006386002307738,9
18.4554,-69.9148,2,47.10000000000003,4.722857142857143,5.438079308923196,28,7.001395679743779,16
25.0722,55.1307,1,270.00000000000006,4.965714285714285,4.23410650459726,51,13.004215885940022,21
51.5477,-0.0066,1,213.09999999999994,4.912857142857142,4.574710978503383,57,2.004072902402102,22
37.9926,23.7262,1,76.2,4.621428571428572,3.044522437723423,17,0.0005495216894868,11
46.8127,-71.3174,2,51.70000000000002,4.744285714285715,5.204006687076795,43,3.0028506041400362,19
42.6538,18.0734,1,83.79999999999998,4.861428571428571,4.8283137373023015,37,3.0016858130678936,16
25.0736,55.1328,1,311.9000000000001,4.74857142857143,4.61512051684126,58,13.004216573803598,18
5.58,-0.1951,1,225.29999999999993,4.748571428571429,4.465908118654584,47,10.002344998270353,18
28.5157,34.5105,1,35.20000000000001,4.928571428571429,3.332204510175204,16,3.00064244433964,6
18.4525,-77.8888,2,100.49999999999997,4.777142857142857,3.555348061489413,16,0.0005638615544197,10
43.2467,76.9361,3,47.89999999999996,4.71,2.9444389791664403,30,0.0011810429033679,13
-29.4384,31.2217,5,126.30000000000001,4.7,4.709530201312334,37,14.002553409726806,14
-33.9186,19.1261,5,275.5,4.977142857142858,5.2574953720277815,65,7.006208688110105,25
46.2165,6.1346,1,90.70000000000005,4.861428571428571,5.153291594497779,27,2.001199096924041,13
-34.608,-58.3795,4,44.5,4.777142857142858,3.951243718581428,8,2.0003557702633454,5
3.1545,101.7096,3,23.3,4.764285714285714,4.290459441148391,8,2.000245975313015,6
25.0752,55.1322,1,254.3000000000001,4.842857142857143,4.859812404361672,56,19.00504966086001,22
45.4535,9.1683,1,133.39999999999998,4.724285714285714,4.605170185988092,26,0.0018348517890934,10
-34.9106,-56.1598,4,73.40000000000003,4.93,5.187385805840755,41,0.0032254859566721,23
48.204,16.3704,1,187.10000000000005,4.877142857142857,4.330733340286331,54,2.004315219619303,21
25.0418,121.5531,3,176.1,4.798571428571429,4.718498871295094,32,2.001399177354831,16
14.5706,120.9852,3,57.20000000000001,4.8,4.7535901911063645,25,3.001938878864088,11
41.8252,12.4012,1,68.49999999999997,4.692857142857143,5.488937726156687,41,3.0092002409277203,18
39.7424,-104.9451,2,115.69999999999996,4.948571428571428,5.541263545158426,42,2.002586037710348,18
32.3836,-117.0705,2,229.6999999999999,4.957142857142857,4.584967478670572,42,2.002316871058464,21
25.1857,55.2829,1,342.4999999999999,4.859999999999999,0.6931471805599453,42,10.00216468747374,21
14.7287,-17.4748,1,74.10000000000002,4.857142857142857,2.19722457733622,30,0.0015874379061904,14
28.3622,-81.5035,2,373.5999999999999,4.8742857142857146,4.61512051684126,51,13.004817514558967,21
42.3444,-71.0763,2,177.40000000000003,4.707142857142856,5.583496308781699,24,0.0008077565024596,13
23.0358,-109.7094,2,285.40000000000003,4.661428571428571,1.3862943611198906,35,15.001921913684244,18
-30.9286,30.3119,5,120.60000000000001,4.95,4.127134385045092,57,8.003999089992414,20
37.5653,126.9121,3,19.60000000000001,4.98,4.31748811353631,16,0.0005063326685692,11
42.3422,-71.0733,2,298.49999999999994,4.965714285714285,4.394449154672439,44,2.0019514765871973,21
41.0625,28.988,1,201.80000000000007,4.722857142857143,3.871201010907891,35,2.0026937910561586,14
38.7199,-9.1329,1,226.6999999999999,4.887142857142857,6.07073772800249,56,3.003595817859106,21
36.1891,29.5962,1,371.1,4.859999999999999,1.0986122886681098,53,14.00470753464592,18
-34.9292,138.6143,0,174.00000000000006,4.7942857142857145,4.143134726391533,33,0.0022057974475532,21
10.3982,-75.5617,2,167.39999999999995,4.831428571428572,5.568344503761097,36,8.001827488307525,16
45.3955,-75.7596,2,72.40000000000002,4.905714285714285,3.49650756146648,31,2.0017908844033565,14
34.6595,135.4953,3,44.9,4.695714285714287,5.407171771460119,27,0.001331480139332,14
41.8923,12.5014,1,270.70000000000005,4.747142857142857,4.997212273764115,43,2.0023556505231364,22
32.7557,-117.1468,2,136.70000000000005,4.865714285714286,4.709530201312334,32,2.001236542053898,17
-8.6408,115.221,3,24.700000000000003,4.938571428571428,4.700480365792417,32,0.0017790930173285,13
-30.945,30.2974,5,105.50000000000003,4.771428571428571,1.791759469228055,8,3.000370334163328,2
14.7316,-17.4924,1,35.7,4.861428571428571,3.367295829986474,53,2.0142983191228847,21
37.5475,126.9803,3,112.2,4.808571428571428,3.5263605246161616,16,0.0006705331702657,9
38.7181,-9.1374,1,72.79999999999998,4.731428571428572,5.552959584921617,22,0.0010373008743081,13
39.7733,-86.1447,2,82.00000000000003,4.965714285714285,5.823045895483019,33,0.0018189767673433,15
35.1568,129.1201,3,86.19999999999999,4.7700000000000005,2.70805020110221,20,0.0009573495460178,10
40.6849,-73.9285,2,166.99999999999997,4.7700000000000005,5.8664680569332965,22,0.0007904723077637,14
50.4274,30.5365,1,56.800000000000004,4.542857142857143,3.044522437723423,26,5.001040400207595,13
29.7727,-95.4022,2,61.90000000000001,4.985714285714286,2.3978952727983707,16,0.0006226834700413,9
52.4971,13.3588,1,98.59999999999997,4.812857142857143,5.204006687076795,14,0.0004047672959954,8
41.9118,-87.6383,2,201.6999999999999,4.878571428571428,5.181783550292085,38,2.0016265329242584,21
37.9862,23.75,1,51.5,4.964285714285714,3.1354942159291497,52,4.003952350329247,16
41.025,28.974,1,176.90000000000006,4.69,5.056245805348308,42,8.003224054535018,15
-3.7345,-38.4953,4,148.10000000000005,4.971428571428571,3.044522437723423,27,2.001087373031919,13
-34.0265,24.9282,5,74.7000000000001,4.911428571428571,2.833213344056216,38,5.002086442299457,15
53.5572,10.0139,1,47.00000000000001,4.828571428571428,6.421622267806518,37,0.0015713146533921,17
41.0294,28.9733,1,173.49999999999994,4.912857142857142,4.672828834461906,53,0.003148945028041,19
14.7289,-17.4993,1,37.699999999999996,5.0,1.791759469228055,6,2.00024799386921,4
46.2111,6.1462,1,98.30000000000001,4.817142857142857,5.19295685089021,25,2.0009405163835785,14
10.7617,106.6997,3,31.79999999999999,4.788571428571429,4.59511985013459,24,5.00140017722794,10
12.8423,100.9056,3,96.49999999999999,4.914285714285714,1.791759469228055,13,9.002703202932096,5
14.6688,-17.4348,1,46.3,4.898571428571429,4.955827057601261,39,2.002228178600346,15
41.0413,28.9836,1,80.40000000000003,4.6242857142857146,3.091042453358316,45,10.003561843737549,17
-0.2231,-78.5105,4,24.800000000000004,4.8585714285714285,3.9889840465642745,29,0.0018085791094469,13
30.0193,31.2232,1,114.1,4.818571428571429,4.983606621708336,43,0.0034671189596821,17
35.0985,129.0269,3,120.70000000000003,4.948571428571428,3.610917912644224,31,0.0015933438346355,14
-26.1128,28.0301,5,20.0,4.967142857142856,3.6375861597263857,37,5.001760748364617,15
52.2478,21.0131,1,106.49999999999996,4.825714285714286,4.709530201312334,43,0.0024604610735464,16
38.2931,26.3623,1,293.90000000000026,4.97,4.276666119016055,38,3.003222712579466,21
23.0496,-109.6949,2,193.20000000000005,4.962857142857144,4.262679877041316,42,6.002597232466617,21
-1.2789,36.7932,5,76.60000000000001,4.682857142857142,2.5649493574615367,24,4.001930381696449,9
41.0294,28.9761,1,55.70000000000002,4.867142857142857,5.501258210544727,44,0.0026724668934352,20
32.7746,-96.7818,2,96.89999999999998,4.822857142857143,4.189654742026425,35,2.00149541640173,15
29.5486,34.9406,1,168.0,4.859999999999999,1.0986122886681098,21,3.0008927612404457,9
-13.5139,-71.976,4,59.300000000000004,4.957142857142857,4.990432586778736,41,3.002588953217632,19
43.6928,-79.3164,2,48.400000000000006,4.784285714285714,5.1647859739235145,24,0.0009597062382287,12
45.4285,12.3317,1,325.1000000000001,4.918571428571428,4.983606621708336,65,10.006410078256375,25
-29.5062,31.234,5,117.3,4.517142857142857,3.295836866004329,26,10.001287454613735,15
0.3478,32.6154,5,36.900000000000006,4.738571428571428,2.9444389791664403,19,6.0023277228970535,10
53.455,-2.2609,1,230.29999999999995,4.819999999999999,3.6375861597263857,32,2.004188932608552,15
36.0985,-86.6404,2,178.80000000000007,4.964285714285714,3.7612001156935615,44,0.0021737150372481,16
-22.9795,-43.1921,4,55.100000000000016,4.765714285714286,4.394449154672439,24,5.00098427786749,10
-45.0349,168.6465,0,271.7,4.764285714285714,6.315358001522335,37,0.001500523547837,16
14.5937,-90.5568,2,12.7,4.741428571428572,5.068904202220232,22,2.000720445832963,14
53.467,-2.2503,1,46.79999999999999,4.717142857142858,5.3230099791384085,22,0.0008820509840363,10
45.4465,-75.6274,2,56.7,4.844285714285715,4.736198448394496,47,0.0025230142859418,22
43.7718,11.2364,1,86.60000000000001,4.778571428571429,5.3981627015177525,50,0.003344640943864,21
-12.1203,-77.0394,4,70.29999999999998,4.859999999999999,0.6931471805599453,26,8.001719695493682,11
29.9523,-90.0528,2,165.20000000000005,4.964285714285714,5.641907070938114,56,0.005098529911999,23
36.1482,-115.1507,2,252.50000000000006,4.658571428571428,5.081404364984463,55,5.003113187613024,23
52.3504,4.9008,1,191.79999999999995,4.937142857142858,3.912023005428146,17,0.0005005376676295,12
1.5275,110.3686,3,46.60000000000005,4.71,4.30406509320417,24,13.002416733112977,10
-12.9994,-38.5189,4,118.70000000000005,4.864285714285714,4.564348191467836,20,0.0006370701859527,14
41.9412,-87.6472,2,160.99999999999994,4.981428571428571,5.459585514144159,33,0.0013914550368369,20
53.3289,-6.2512,1,107.00000000000003,4.618571428571428,6.354370040797351,31,0.001500582831073,11
-12.9523,-38.3541,4,23.200000000000003,4.7700000000000005,3.871201010907891,49,8.003436216552082,18
43.2605,76.9349,3,42.20000000000001,4.88,5.241747015059643,28,2.0012304059130632,11
-33.9831,25.605,5,22.400000000000002,4.675714285714286,4.919980925828125,15,0.0006301004251529,9
25.9873,-80.1191,2,280.4,4.474285714285714,2.6390573296152584,51,13.00404719961468,18
21.2756,-157.8224,2,264.80000000000007,4.827142857142857,5.899897353582492,39,13.00211762569517,17
-34.5806,-58.4068,4,49.6,4.7871428571428565,2.9444389791664403,47,10.003958200282675,17
-38.1477,145.1436,0,52.60000000000003,4.954285714285715,4.189654742026425,56,2.0037807413577884,21
18.5044,-69.9373,2,33.50000000000001,4.728571428571429,4.276666119016055,37,5.00238452729681,19
36.4686,32.1168,1,69.89999999999998,4.859999999999999,0.6931471805599453,38,15.00423509761263,14
41.3889,2.159,1,320.6,4.704285714285716,5.988961416889864,35,2.00161015674194,15
51.5403,-0.1171,1,1431.099999999998,4.628571428571428,4.330733340286331,25,0.0012275654274887,11
42.6971,18.0407,1,118.60000000000005,4.875714285714286,3.80666248977032,23,2.0010463743392366,14
21.0427,105.845,3,47.49999999999997,4.855714285714286,4.532599493153256,45,2.003350399923436,19
50.4343,30.5313,1,55.00000000000002,4.835714285714286,3.688879454113936,28,2.00135683614455,12
20.6742,-103.3719,2,33.50000000000001,4.875714285714285,4.343805421853684,29,0.0011455186138603,18
48.8507,2.3383,1,260.50000000000006,4.514285714285714,4.219507705176107,18,0.0005755307777687,14
46.8168,-71.2049,2,158.49999999999994,4.708571428571429,4.04305126783455,27,0.0009129982876251,17
41.006,28.9656,1,89.09999999999997,4.768571428571428,4.110873864173311,25,0.0010523386543419,17
-26.1721,28.0022,5,18.200000000000003,4.737142857142857,4.204692619390966,29,2.001408310899544,13
28.3602,-81.54,2,310.1999999999999,4.857142857142857,3.8918202981106265,57,15.007963510943185,22
-29.5629,31.1884,5,101.19999999999999,4.33,2.995732273553991,35,13.002227964057857,15
48.8683,2.3511,1,249.80000000000004,4.788571428571429,4.890349128221754,44,0.0030312708945933,16
33.9548,-6.8859,1,86.19999999999999,4.85,2.6390573296152584,28,0.0013247371286084,11
30.4008,-9.5193,1,55.70000000000002,4.76,2.4849066497880004,40,0.0029631354737842,16
41.0504,28.9828,1,51.20000000000001,4.871428571428571,4.127134385045092,53,2.003671875253265,21
50.0609,19.9378,1,142.8,4.911428571428572,6.20455776256869,18,0.0005006981454306,12
32.0856,34.7726,1,121.30000000000008,4.869999999999999,6.1675164908883415,56,5.0069156968434285,24
-34.408,19.2855,5,120.3,4.964285714285714,3.7612001156935615,65,5.009575212008377,23
53.3224,-6.235,1,203.90000000000003,4.784285714285714,2.302585092994046,18,0.0006670018872841,10
-34.4179,19.1726,5,243.50000000000006,4.582857142857143,3.1780538303479458,11,0.000336589350238,7
59.2784,18.0735,1,213.69999999999996,4.700000000000001,3.9889840465642745,54,5.0071442832617095,21
-23.5308,-46.6499,4,26.500000000000004,4.665714285714286,3.80666248977032,27,2.0013318112221166,16
37.0351,27.4315,1,157.90000000000018,4.885714285714286,4.718498871295094,52,3.00325519673323,23
27.2204,33.8396,1,33.899999999999984,4.8585714285714285,3.091042453358316,43,5.003655490651756,16
12.9375,100.8866,3,28.500000000000004,4.8100000000000005,1.3862943611198906,16,13.003313054829523,5
47.6922,-122.3645,2,148.4,4.9157142857142855,5.891644211825772,46,0.0031092510404422,18
13.7203,100.5285,3,149.49999999999994,4.805714285714286,5.093750200806762,47,5.00243954760759,18
3.1699,101.727,3,10.3,4.747142857142857,3.871201010907891,12,5.000576936000049,4
50.8486,4.357,1,143.99999999999997,4.782857142857144,6.236369590203704,26,0.00129877727383,14
36.8656,30.6353,1,59.300000000000004,4.892857142857143,3.332204510175204,38,3.002543826090228,17
36.8831,10.3299,1,42.80000000000002,4.725714285714285,4.248495242049359,28,3.0013211632209282,15
14.5822,-90.5213,2,40.4,4.868571428571428,6.025865973825314,27,0.0012775530237016,13
48.247,16.3494,1,111.49999999999999,4.648571428571429,2.4849066497880004,35,2.0020459055725617,12
34.9803,135.7495,3,159.09999999999994,4.834285714285714,5.468060141135132,31,3.0016209119895065,15
50.3944,30.6118,1,35.79999999999999,4.864285714285715,3.218875824868201,9,2.000389256515995,5
33.742,-84.3679,2,165.8,4.978571428571429,5.808142489980444,35,0.0015200621651703,20
44.483,26.0908,1,89.60000000000001,4.894285714285714,3.091042453358316,48,2.003301806606401,15
14.577,120.9824,3,34.20000000000001,4.847142857142857,4.663439094112067,20,7.000851422234206,12
28.3602,-81.5388,2,248.9999999999999,4.862857142857143,2.833213344056216,20,10.000980561278745,8
-34.9164,138.6145,0,154.39999999999998,4.834285714285714,4.394449154672439,47,2.0021061015283244,20
14.592,-90.5088,2,55.400000000000006,4.722857142857143,5.117993812416755,14,4.000526970275613,5
36.5475,31.9929,1,60.60000000000002,4.918571428571428,4.68213122712422,38,2.001946322938596,16
36.4819,32.1101,1,79.60000000000002,4.831428571428572,2.6390573296152584,7,5.0005334688001915,4
29.5528,34.9468,1,131.9,4.361428571428572,2.079441541679836,24,0.0009166997723342,15
14.7406,-17.4735,1,58.80000000000002,4.3185714285714285,2.302585092994046,46,2.0048246235198146,24
47.5035,19.0814,1,97.59999999999997,4.855714285714286,3.8501476017100575,39,0.0022854377331236,14
-22.9832,-43.1935,4,135.3,4.868571428571428,4.430816798843313,35,5.0016815906730505,17
10.3926,-75.5608,2,63.59999999999998,4.468571428571429,5.71042701737487,15,5.000755785023042,8
23.1415,-82.3565,2,18.200000000000003,4.877142857142857,5.872117789475416,24,8.001795086810658,7
52.5316,13.4055,1,127.59999999999994,4.82,4.653960350157523,22,0.0007359432167189,15
33.5802,-7.6423,1,74.29999999999998,4.5842857142857145,4.007333185232471,42,4.003547485692924,21
36.2187,-86.7041,2,246.30000000000007,4.095714285714286,1.3862943611198906,56,13.005104834489217,22
25.0194,121.5317,3,41.99999999999996,4.894285714285714,4.532599493153256,22,2.000911269986194,10
25.1865,55.274,1,313.5999999999999,4.938571428571429,4.859812404361672,72,13.012708160049609,22
-13.5149,-71.97,4,26.300000000000008,4.872857142857143,3.555348061489413,30,0.0013808722755216,14
55.9544,-3.2133,1,477.0000000000002,4.920000000000001,4.51085950651685,32,0.0015154919587616,13
59.345,18.0544,1,129.50000000000003,4.888571428571429,5.659482215759621,40,8.012948117626697,19
-6.2807,106.8067,3,33.00000000000001,4.625714285714285,4.356708826689592,27,10.001202500800446,14
24.5389,54.4099,1,464.9,4.868571428571428,4.290459441148391,45,10.00422580108547,18
28.5123,-81.4269,2,139.7,4.832857142857144,5.135798437050262,44,0.0042554001081462,16
13.357,103.8342,3,18.100000000000005,4.671428571428572,3.044522437723423,10,0.0007105025844977,4
-12.9736,-38.5105,4,57.7,4.768571428571429,4.820281565605037,20,0.0010350870151484,14
37.9736,23.7335,1,118.89999999999996,4.917142857142857,5.556828061699537,30,0.0018033721826236,22
25.0529,55.2011,1,76.09999999999997,4.09857142857143,3.58351893845611,66,10.006259570548723,23
23.102,-82.4474,2,56.40000000000001,4.882857142857143,3.258096538021482,41,2.0032684933268894,22
-26.105,28.0496,5,79.5,4.545714285714285,3.871201010907891,14,0.000609239904189,5
31.5161,-9.7728,1,125.70000000000003,4.7700000000000005,5.655991810819852,25,3.001404608804872,13
29.7366,-95.3726,2,81.79999999999997,4.765714285714286,5.5093883366279774,36,0.0015566949723868,20
38.7124,-9.1275,1,138.79999999999998,4.909999999999999,4.219507705176107,31,0.0019322329952519,18
45.4272,-75.6728,2,92.1,4.704285714285715,3.713572066704308,69,5.0077269075431765,28
46.8157,-71.2209,2,269.7000000000001,4.765714285714286,5.231108616854587,32,0.0012752107191226,17
37.4799,126.984,3,36.900000000000006,4.938571428571429,4.867534450455582,36,0.0018451055445957,19
40.6979,30.2163,1,272.1,4.838571428571429,3.8501476017100575,64,8.016362387114125,25
36.2406,29.6762,1,217.70000000000005,4.828571428571428,1.6094379124341005,29,9.00239426670039,15
31.5147,-9.7711,1,33.99999999999998,4.76,6.066108090103747,13,0.0008768176237113,7
10.3082,123.8939,3,252.19999999999987,4.814285714285714,5.568344503761097,35,6.0022436364252325,16
